1450141657.43|4|2|2|3000000.000000|1413760.000000
1450141667.5|4|2|2|3000000.000000|1410520.163265
1450141677.58|4|2|2|3000000.000000|1460971.796610
1450141687.66|4|2|2|3000000.000000|1554618.229508
1450141700.54|4|2|2|2500000.000000|1719112.615385
1450141710.7|4|2|2|2500000.000000|1426618.782609
1450141720.78|4|2|2|2500000.000000|1752370.909091
1450141730.84|4|2|2|2500000.000000|1610977.488372
1450141740.91|4|2|2|2500000.000000|1772041.811321
1450141750.97|4|2|2|2500000.000000|1702671.238095
1450141761.04|4|2|2|2500000.000000|1199401.777778
1450141771.11|4|2|2|2500000.000000|1164597.052632
1450141781.19|4|2|2|2500000.000000|1230086.896552
1450141791.26|4|2|2|2500000.000000|1324830.564103
1450141801.33|4|2|2|2500000.000000|1446845.877551
1450141811.38|4|2|2|2500000.000000|1591764.338983
1450141821.45|4|2|2|2500000.000000|1582823.213115
1450141831.52|4|2|2|2500000.000000|1301211.555556
1450141841.6|4|2|2|2500000.000000|1205212.631579
1450141851.68|4|2|2|2500000.000000|1098777.600000
1450141861.75|4|2|2|2500000.000000|1237628.200000
1450141871.81|4|2|2|2500000.000000|1484036.800000
1450141881.87|4|2|2|2500000.000000|1306182.933333
1450141891.93|4|2|2|2500000.000000|2498978.666667
1450141902.0|4|2|2|2500000.000000|2088357.052632
1450141912.07|4|2|2|2500000.000000|2221680.000000
1450141922.12|4|2|2|2500000.000000|2293450.461538
1450141932.17|4|2|2|2500000.000000|2333082.448980
1450141942.23|4|2|2|2500000.000000|2360027.525424
1450141952.29|4|2|2|2500000.000000|2094496.262295
1450141962.36|4|2|2|2500000.000000|2504968.000000
1450141972.42|4|2|2|2500000.000000|2499421.473684
1450141982.48|4|2|2|2500000.000000|2502955.034483
1450141992.54|4|2|2|2500000.000000|2500839.179487
1450142002.62|4|2|2|2500000.000000|2500102.204082
1450142012.68|4|2|2|2500000.000000|2496496.677966
1450142022.75|4|2|2|2500000.000000|2329921.573770
1450142032.82|4|2|2|2500000.000000|2239734.222222
1450142042.89|4|2|2|2500000.000000|1768877.052632
1450142052.96|4|2|2|2500000.000000|1706624.275862
1450142063.03|4|2|2|2500000.000000|1601223.589744
1450142073.09|4|2|2|2500000.000000|1733252.320000
1450142083.16|4|2|2|2500000.000000|1672869.733333
1450142093.2|4|2|2|2500000.000000|2505512.888889
1450142103.28|4|2|2|2500000.000000|1940347.789474
1450142113.35|4|2|2|2500000.000000|1789961.379310
1450142123.43|4|2|2|2500000.000000|1973247.589744
1450142133.51|4|2|2|2500000.000000|2075794.775510
1450142143.58|4|2|2|2500000.000000|2041055.457627
1450142153.66|4|2|2|2500000.000000|1989383.606557
1450142163.73|4|2|2|2500000.000000|2456796.444444
1450142173.87|4|2|2|2500000.000000|2017737.600000
1450142183.94|4|2|2|2500000.000000|1765939.466667
1450142194.0|4|2|2|2500000.000000|1951845.400000
1450142204.08|4|2|2|2500000.000000|1811929.760000
1450142214.15|4|2|2|2500000.000000|1849226.000000
1450142224.21|4|2|2|2500000.000000|982431.111111
1450142234.27|4|2|2|2500000.000000|1434328.000000
1450142244.34|4|2|2|2500000.000000|1800523.586207
1450142254.4|4|2|2|2500000.000000|1970770.666667
1450142264.48|4|2|2|2500000.000000|2037661.120000
1450142274.55|4|2|2|2500000.000000|2114352.800000
1450142284.62|4|2|2|2500000.000000|1653214.222222
1450142294.7|4|2|2|2500000.000000|1807932.631579
1450142304.77|4|2|2|2500000.000000|1789714.758621
1450142314.83|4|2|2|2500000.000000|1840512.820513
1450142324.88|4|2|2|2500000.000000|1822832.816327
1450142334.94|4|2|2|2500000.000000|1936372.203390
1450142345.01|4|2|2|2500000.000000|2079374.163934
1450142355.08|4|2|2|2500000.000000|2485251.555556
1450142365.15|4|2|2|2500000.000000|1252845.052632
1450142375.23|4|2|2|2500000.000000|1689161.931034
1450142385.3|4|2|2|2500000.000000|1396122.256410
1450142395.38|4|2|2|2500000.000000|1111220.897959
